Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2020-04-02,187.0,188.0,187.0,187.0,187.0,170261,0.0,0.0
2020-04-03,189.0,189.0,189.0,189.0,189.0,166866,0.0,0.0
2020-04-06,190.0,196.0,190.0,190.0,190.0,290788,0.0,0.0
2020-04-07,190.0,190.0,190.0,190.0,190.0,328557,0.0,0.0
2020-04-08,195.0,199.0,195.0,195.0,195.0,1062982,0.0,0.0
2020-04-09,195.0,195.0,195.0,195.0,195.0,0,0.0,0.0
2020-04-10,195.0,195.0,195.0,195.0,195.0,0,0.0,0.0
2020-04-13,207.0,207.0,197.0,207.0,207.0,211140,0.0,0.0
2020-04-14,217.0,218.0,209.0,217.0,217.0,883081,0.0,0.0
2020-04-15,215.0,215.0,205.0,215.0,215.0,1702758,0.0,0.0
2020-04-16,215.0,215.0,215.0,215.0,215.0,14550,0.0,0.0
2020-04-17,215.0,215.0,214.0,215.0,215.0,166642,0.0,0.0
