empresa,fecha,precio,es_imputado_kalman,rendimiento_simple,rendimiento_log,retorno_depende_imputacion,precio_original
Grupo Bolivar,2023-02-06,50093.08984375,False,-0.010655726954663436,-0.010712905763730528,False,60350.0
Mineros SA,2023-02-06,2139.836181640625,False,-0.00465129114268481,-0.004662142057582406,False,2140.0
Nutresa,2023-02-06,40499.25390625,False,0.021999919563339354,0.02176141307636219,False,42600.88671875
Promigas,2023-02-06,3216.827392578125,False,-0.016094865596219532,-0.016225794703685105,False,4380.7099609375
Banco Davivienda PF,2023-02-07,23424.4296875,False,-0.011538485629805195,-0.011605570492873795,False,25700.0
Banco de Bogota,2023-02-07,28482.31640625,False,-0.01315794281884497,-0.013245275473118061,False,36000.0
Celsia,2023-02-07,1983.51220703125,False,0.009716660475402206,0.009669757313323295,False,2494.0
ETB,2023-02-07,111.44999694824219,False,-0.03922416423929154,-0.0400141586567915,False,111.44999694824219
Ecopetrol,2023-02-07,1513.591796875,False,0.01280556183827719,0.01272426393917842,False,2610.0
Grupo Bolivar,2023-02-07,50632.6171875,False,0.010770494402179809,0.010712905763730542,False,61000.0
Mineros SA,2023-02-07,1983.848388671875,False,-0.07289707235866683,-0.07569068652569838,False,1984.0
Nutresa,2023-02-07,42621.52734375,False,0.052402778639151215,0.051075910468572086,False,44833.2890625
Promigas,2023-02-07,3229.802734375,False,0.004033583470102187,0.00402547038152619,False,4398.3798828125
Banco Davivienda PF,2023-02-08,22822.869140625,False,-0.025680904717864328,-0.02601641576708482,False,25040.0
Banco de Bogota,2023-02-08,27422.150390625,False,-0.03722190289945526,-0.03793232250051079,False,34660.0
Celsia,2023-02-08,1943.7464599609375,False,-0.020048148395229948,-0.02025183954002809,False,2444.0
ETB,2023-02-08,110.41000366210938,False,-0.009331478821087758,-0.00937528983025197,False,110.41000366210938
Ecopetrol,2023-02-08,1497.35400390625,False,-0.010727986899952136,-0.010785946651776181,False,2582.0
Grupo Bolivar,2023-02-08,50632.6171875,False,0.0,0.0,False,61000.0
Mineros SA,2023-02-08,1989.847900390625,False,0.0030241785375375585,0.0030196149081291694,False,1990.0
Nutresa,2023-02-08,44911.109375,False,0.05371891093400105,0.052325726633218834,False,47241.6875
Promigas,2023-02-08,3194.2763671875,False,-0.010999547065023707,-0.011060489386854081,False,4350.0
Banco Davivienda PF,2023-02-09,22877.556640625,False,0.00239617112392998,0.0023933048836574126,False,25100.0
Banco de Bogota,2023-02-09,26662.61328125,False,-0.02769794121013458,-0.028088762725729886,False,33700.0
Celsia,2023-02-09,1892.8466796875,False,-0.026186429826069224,-0.026535400052411465,False,2380.0
ETB,2023-02-09,110.41000366210938,False,0.0,0.0,False,110.41000366210938
Ecopetrol,2023-02-09,1449.8004150390625,False,-0.03175841433831361,-0.03227365087891007,False,2500.0
Grupo Bolivar,2023-02-09,50364.55859375,False,-0.005294187988689969,-0.005308251861739673,False,60500.0
Mineros SA,2023-02-09,1926.322509765625,False,-0.03192474691785707,-0.03244545393988071,False,1926.469970703125
Nutresa,2023-02-09,45859.609375,False,0.021119496115764802,0.020899570645308698,False,48158.73046875
Promigas,2023-02-09,3180.00146484375,False,-0.004468900214892435,-0.0044789155990981894,False,4330.56005859375
Banco Davivienda PF,2023-02-10,23059.84765625,False,0.007968115585442082,0.007936537785246013,False,25300.0
Banco de Bogota,2023-02-10,26108.794921875,False,-0.020771345761687265,-0.020990104745452293,False,33000.0
Celsia,2023-02-10,1868.9874267578125,False,-0.012604958016793288,-0.01268507445496532,False,2350.0
ETB,2023-02-10,110.41000366210938,False,0.0,0.0,False,110.41000366210938
Ecopetrol,2023-02-10,1524.610107421875,False,0.05159999376934721,0.0503128079486625,False,2629.0
Grupo Bolivar,2023-02-10,50780.79296875,False,0.00826443011954936,0.008230466714100784,False,61000.0
Mineros SA,2023-02-10,1900.8544921875,False,-0.013221055897448708,-0.013309232107734536,False,1901.0
Nutresa,2023-02-10,44986.33984375,False,-0.01904223658141435,-0.019225874962829438,False,47241.6875
Promigas,2023-02-10,3156.826416015625,False,-0.0072877478467651136,-0.007314433210953751,False,4299.0
Banco Davivienda PF,2023-02-13,22403.599609375,False,-0.02845847278167657,-0.02887126561415477,False,24580.0
Banco de Bogota,2023-02-13,26108.794921875,False,0.0,0.0,False,33000.0
Celsia,2023-02-13,1810.928955078125,False,-0.03106413175844802,-0.031556852726842465,False,2277.0
ETB,2023-02-13,109.9800033569336,False,-0.003894577401625021,-0.0039021810165253616,False,109.9800033569336
Ecopetrol,2023-02-13,1514.75146484375,False,-0.006466336888449442,-0.006487334210946048,False,2612.0
Grupo Bolivar,2023-02-13,50772.47265625,False,-0.00016384762847476697,-0.00016386105296384586,False,60990.0
Mineros SA,2023-02-13,1939.8516845703125,False,0.02051561155421977,0.02030800109707025,False,1940.0
Nutresa,2023-02-13,44933.41796875,False,-0.0011763987731344683,-0.0011770912733287126,False,47186.109375
Promigas,2023-02-13,3150.2177734375,False,-0.00209344503219977,-0.0020956393512435796,False,4290.0
Banco Davivienda PF,2023-02-14,22786.41015625,False,0.017087010728169316,0.016942669678246754,False,25000.0
Banco de Bogota,2023-02-14,26108.794921875,False,0.0,0.0,False,33000.0
Celsia,2023-02-14,1701.9713134765625,False,-0.06016671239146543,-0.0620527730550403,False,2140.0
ETB,2023-02-14,110.0,False,0.0001818207170034558,0.00018180418962020675,False,110.0
Ecopetrol,2023-02-14,1496.194091796875,False,-0.01225110090835213,-0.012326764252991427,False,2580.0
Grupo Bolivar,2023-02-14,48907.73828125,False,-0.03672727124449893,-0.03741869984923887,False,58750.0
Mineros SA,2023-02-14,1989.847900390625,False,0.025773215662818538,0.025446684950544963,False,1990.0
Nutresa,2023-02-14,44898.1328125,False,-0.0007852764789568756,-0.0007855849700421788,False,47149.05859375
Promigas,2023-02-14,3237.432373046875,False,0.027685260474613838,0.027308953300845092,False,4408.77001953125
Banco Davivienda PF,2023-02-15,23205.681640625,False,0.01840006747442846,0.018232834516387898,False,25460.0
Banco de Bogota,2023-02-15,25713.208984375,False,-0.015151443744673254,-0.015267399625382367,False,32500.0
Celsia,2023-02-15,1662.20556640625,False,-0.0233645225130642,-0.023641800462762416,False,2090.0
ETB,2023-02-15,110.0,False,0.0,0.0,False,110.0
Ecopetrol,2023-02-15,1504.89306640625,False,0.005814068279689444,0.0057972318121031164,False,2595.0
Grupo Bolivar,2023-02-15,49823.44921875,False,0.01872323214445304,0.018550110032107495,False,59850.0
Mineros SA,2023-02-15,1989.847900390625,False,0.0,0.0,False,1990.0
Nutresa,2023-02-15,44492.37109375,False,-0.009037385150168942,-0.009078470035961317,False,46722.95703125
Promigas,2023-02-15,3100.302978515625,False,-0.04235745452875428,-0.04328069645292927,False,4200.0
Banco Davivienda PF,2023-02-16,22786.41015625,False,-0.018067622010335738,-0.01823283451638782,False,25000.0
Banco de Bogota,2023-02-16,25130.10546875,False,-0.022677197388289105,-0.022938279655665954,False,31762.990234375
Celsia,2023-02-16,1705.94775390625,False,0.02631575082170623,0.025975448742358326,False,2145.0
ETB,2023-02-16,110.0,False,0.0,0.0,False,110.0
Ecopetrol,2023-02-16,1519.390869140625,False,0.009633776019047247,0.00958766709767416,False,2620.0
Grupo Bolivar,2023-02-16,49781.83203125,False,-0.0008352931832815713,-0.0008356422350198173,False,59800.0
Mineros SA,2023-02-16,1999.8470458984375,False,0.005025080311841679,0.005012496733825735,False,2000.0
Nutresa,2023-02-16,44492.37109375,False,0.0,0.0,False,46722.95703125
Promigas,2023-02-16,3100.302978515625,False,0.0,0.0,False,4200.0
Banco Davivienda PF,2023-02-17,22777.296875,False,-0.00039994370273810365,-0.00040002370155150905,False,24990.0
Banco de Bogota,2023-02-17,24949.640625,False,-0.007181221104480162,-0.007207130186502005,False,31534.900390625
Celsia,2023-02-17,1724.2401123046875,False,0.010722695555331008,0.010665615130158124,False,2168.0
ETB,2023-02-17,107.0999984741211,False,-0.02636365023526277,-0.026717402585948583,False,107.0999984741211
Ecopetrol,2023-02-17,1470.677490234375,False,-0.03206112389881777,-0.03258633822283147,False,2536.0
Grupo Bolivar,2023-02-17,47728.3828125,False,-0.041248968448187484,-0.04212385036715604,False,57333.328125
Mineros SA,2023-02-17,1998.84716796875,False,-0.0004999772016255344,-0.0005001022319032028,False,1999.0
Nutresa,2023-02-17,44898.1328125,False,0.009119804334433379,0.0090784700359613,False,47149.05859375
Promigas,2023-02-17,3103.462158203125,False,0.0010189906307198626,0.0010184718121846873,False,4204.27978515625
Banco Davivienda PF,2023-02-20,22932.244140625,False,0.006802706505312672,0.0067796725007905675,False,25160.0
Banco de Bogota,2023-02-20,25317.619140625,False,0.014748850340404518,0.014641143787624693,False,32000.0
Celsia,2023-02-20,1777.5262451171875,False,0.030904125494027435,0.03043620894945087,False,2235.0
ETB,2023-02-20,107.0999984741211,False,0.0,0.0,False,107.0999984741211
Ecopetrol,2023-02-20,1479.376708984375,False,0.005915109742118618,0.005897684162864859,False,2551.0
Grupo Bolivar,2023-02-20,48392.0625,False,0.013905346219402759,0.013809553888230275,False,58130.55859375
Mineros SA,2023-02-20,1869.85693359375,False,-0.064532314647188,-0.06670867651258665,False,1870.0
Nutresa,2023-02-20,44986.33984375,False,0.001964603553077815,0.001962676243370931,False,47241.6875
Promigas,2023-02-20,3041.249755859375,False,-0.02004612886266688,-0.020249778693386705,False,4120.0
Banco Davivienda PF,2023-02-21,22786.41015625,False,-0.006359342046104111,-0.0063796487992390785,False,25000.0
Banco de Bogota,2023-02-21,24684.671875,False,-0.02500026807850053,-0.025318082936635913,False,31200.0
Celsia,2023-02-21,1685.2696533203125,False,-0.0519016763045278,-0.05329706512700297,False,2119.0
ETB,2023-02-21,107.0999984741211,False,0.0,0.0,False,107.0999984741211
Ecopetrol,2023-02-21,1500.83349609375,False,0.014503937353526064,0.014399761354097582,False,2588.0
Grupo Bolivar,2023-02-21,47993.484375,False,-0.008236435985756962,-0.008270542832983743,False,57651.78125
Mineros SA,2023-02-21,1949.8507080078125,False,0.042780692456678704,0.04189088780864035,False,1950.0
Nutresa,2023-02-21,42768.078125,False,-0.049309673257585174,-0.050566898548042825,False,44912.21875
Promigas,2023-02-21,3063.39453125,False,0.007281472147415702,0.007255090217880147,False,4150.0
Banco Davivienda PF,2023-02-22,23105.421875,False,0.01400008674304054,0.013902990714392634,False,25350.0
Banco de Bogota,2023-02-22,24376.486328125,False,-0.012484895421564168,-0.01256348654820808,False,30810.470703125
Celsia,2023-02-22,1728.2166748046875,False,0.025483768368914195,0.025164470388372922,False,2173.0
ETB,2023-02-22,107.0999984741211,False,0.0,0.0,False,107.0999984741211
Ecopetrol,2023-02-22,1470.677490234375,False,-0.020092839037683108,-0.02029744551696249,False,2536.0
Grupo Bolivar,2023-02-22,49115.86328125,False,0.023386068356284095,0.023116804198954857,False,59000.0
Mineros SA,2023-02-22,1849.8585205078125,False,-0.05128197101929066,-0.05264364888413734,False,1850.0
Nutresa,2023-02-22,43897.49609375,False,0.02640796636802345,0.026065295754508118,False,46098.25390625
Promigas,2023-02-22,3065.985595703125,False,0.0008458148066445847,0.0008454573068725466,False,4153.509765625
Banco Davivienda PF,2023-02-23,22923.12890625,False,-0.007889618710976265,-0.007920906426764641,False,25150.0
Banco de Bogota,2023-02-23,23339.6796875,False,-0.04253306348867669,-0.043464089582216904,False,29500.0
Celsia,2023-02-23,1775.9359130859375,False,0.027611837668817252,0.027237505911663115,False,2233.0
ETB,2023-02-23,107.0999984741211,False,0.0,0.0,False,107.0999984741211
Ecopetrol,2023-02-23,1514.75146484375,False,0.02996848384641493,0.02952820356604556,False,2612.0
Grupo Bolivar,2023-02-23,46618.42578125,False,-0.05084787954757175,-0.05218619769400354,False,56000.0
Mineros SA,2023-02-23,1895.4146728515625,False,0.0246268305595847,0.024328478554873204,False,1895.56005859375
Nutresa,2023-02-23,44977.5234375,False,0.024603392900666377,0.024305603956742625,False,47232.42578125
Promigas,2023-02-23,3067.808837890625,False,0.00059466756466664,0.0005944908199764917,False,4155.97998046875
Banco Davivienda PF,2023-02-24,22786.41015625,False,-0.0059642272466008395,-0.005982084287627988,False,25000.0
Banco de Bogota,2023-02-24,22485.208984375,False,-0.036610215502770105,-0.03729718843655744,False,28420.0
Celsia,2023-02-24,1779.11669921875,False,0.0017910478128038143,0.0017894457992399706,False,2237.0
ETB,2023-02-24,107.0999984741211,False,0.0,0.0,False,107.0999984741211
Ecopetrol,2023-02-24,1519.390869140625,False,0.003062815520930018,0.003058134656785803,False,2620.0
Grupo Bolivar,2023-02-24,46478.1484375,False,-0.0030090536391819134,-0.0030135899433575745,False,55831.48046875
Mineros SA,2023-02-24,1939.8516845703125,False,0.02344448017377454,0.02317387958074281,False,1940.0
Nutresa,2023-02-24,44968.703125,False,-0.00019610489475385684,-0.00019612412583297698,False,47223.16015625
Promigas,2023-02-24,3206.599365234375,False,0.04524093080036251,0.04424741463269324,False,4344.0
Banco Davivienda PF,2023-02-27,22786.41015625,False,0.0,0.0,False,25000.0
Banco de Bogota,2023-02-27,22042.154296875,False,-0.019704272609068485,-0.01990099019490088,False,27860.0
Celsia,2023-02-27,1920.6829833984375,False,0.07957110640457277,0.07656383856215968,False,2415.0
ETB,2023-02-27,107.0999984741211,False,0.0,0.0,False,107.0999984741211
Ecopetrol,2023-02-27,1557.0858154296875,False,0.0248092489264351,0.02450649666352082,False,2685.0
Grupo Bolivar,2023-02-27,48266.734375,False,0.03848229754472987,0.03776031801130347,False,57980.0
Mineros SA,2023-02-27,1939.8516845703125,False,0.0,0.0,False,1940.0
Nutresa,2023-02-27,44986.33984375,False,0.0003921998528837456,0.00039212296262501975,False,47241.6875
Promigas,2023-02-27,3046.372314453125,False,-0.049967904478001035,-0.05125951019824378,False,4126.93994140625
Banco Davivienda PF,2023-02-28,22786.41015625,False,0.0,0.0,False,25000.0
Banco de Bogota,2023-02-28,19842.681640625,False,-0.09978483167418117,-0.10512146831434285,False,25080.0
Celsia,2023-02-28,1926.249755859375,False,0.00289832966140402,0.0028941376020176247,False,2422.0
ETB,2023-02-28,107.0999984741211,False,0.0,0.0,False,107.0999984741211
Ecopetrol,2023-02-28,1564.624755859375,False,0.004841698739389777,0.004830015412305169,False,2698.0
Grupo Bolivar,2023-02-28,48266.734375,False,0.0,0.0,False,57980.0
Mineros SA,2023-02-28,1851.8583984375,False,-0.04536083187839357,-0.04642184432645624,False,1852.0
Nutresa,2023-02-28,44809.921875,False,-0.003921589739524278,-0.003929299335081485,False,47056.42578125
Promigas,2023-02-28,3092.360595703125,False,0.015096080354924046,0.014983268461934178,False,4189.240234375
Banco Davivienda PF,2023-03-01,22786.41015625,False,0.0,0.0,False,25000.0
Banco de Bogota,2023-03-01,19739.830078125,False,-0.005183349930355519,-0.005196830090373303,False,24950.0
Celsia,2023-03-01,2028.0498046875,False,0.0528488315279283,0.05149966304360643,False,2550.0
ETB,2023-03-01,107.0999984741211,False,0.0,0.0,False,107.0999984741211
Ecopetrol,2023-03-01,1574.483154296875,False,0.006300806887134636,0.006281039792399554,False,2715.0
Grupo Bolivar,2023-03-01,47034.6796875,False,-0.025525959099030104,-0.025857398766989878,False,56500.0
Mineros SA,2023-03-01,1851.8583984375,False,0.0,0.0,False,1852.0
Nutresa,2023-03-01,44880.4921875,False,0.0015748814000804412,0.00157364257486625,False,47130.53125
Promigas,2023-03-01,3081.6572265625,False,-0.003461229313132974,-0.003467233225259817,False,4174.740234375
Banco Davivienda PF,2023-03-02,23041.619140625,False,0.011200052251538972,0.011137796083258161,False,25280.0
Banco de Bogota,2023-03-02,20174.9765625,False,0.022044084607253822,0.021804626474734464,False,25500.0
Celsia,2023-03-02,1996.2371826171875,False,-0.015686312040652517,-0.015810644155592756,False,2510.0
ETB,2023-03-02,107.08000183105469,False,-0.00018671002195425057,-0.00018672745444031332,False,107.08000183105469
Ecopetrol,2023-03-02,1557.0858154296875,False,-0.011049555417413592,-0.01111105520470457,False,2685.0
Grupo Bolivar,2023-03-02,47034.6796875,False,0.0,0.0,False,56500.0
Mineros SA,2023-03-02,1992.84765625,False,0.07613393007341118,0.07337492432225313,False,1993.0
Nutresa,2023-03-02,42957.5390625,False,-0.04284607924900552,-0.04379106373162126,False,45111.1796875
Promigas,2023-03-02,2952.669677734375,False,-0.04185655293402213,-0.04275777624357658,False,4000.0
Banco Davivienda PF,2023-03-03,22522.087890625,False,-0.02254751486122808,-0.02280559685773626,False,24710.0
Banco de Bogota,2023-03-03,20333.21875,False,0.007843488046183511,0.007812887798121388,False,25700.0
Celsia,2023-03-03,2090.8798828125,False,0.047410548716074974,0.04632097414733991,False,2629.0
ETB,2023-03-03,107.0999984741211,False,0.0001867448890966461,0.00018672745444036577,False,107.0999984741211
Ecopetrol,2023-03-03,1580.2823486328125,False,0.014897401911482921,0.014787525524027128,False,2725.0
Grupo Bolivar,2023-03-03,47950.38671875,False,0.01946876299220035,0.01928167102614118,False,57600.0
Mineros SA,2023-03-03,1992.84765625,False,0.0,0.0,False,1993.0
Nutresa,2023-03-03,42578.25,False,-0.008829394578403593,-0.008868604654157916,False,44712.8671875
Promigas,2023-03-03,2952.669677734375,False,0.0,0.0,False,4000.0
Banco Davivienda PF,2023-03-06,22759.06640625,False,0.010522049144637391,0.010467077657762641,False,24970.0
Banco de Bogota,2023-03-06,20333.21875,False,0.0,0.0,False,25700.0
Celsia,2023-03-06,2137.803466796875,False,0.022442027574179235,0.02219391057852937,False,2688.0
